ToyId,Arrival_time,Duration
1810,2014 1 1 2 17,14
1811,2014 1 1 2 17,15
1812,2014 1 1 2 17,17
1813,2014 1 1 2 17,17
1814,2014 1 1 2 17,20
1815,2014 1 1 2 17,22
1816,2014 1 1 2 17,22
1817,2014 1 1 2 17,22
1818,2014 1 1 2 17,27
1819,2014 1 1 2 17,33
1820,2014 1 1 2 17,40
1821,2014 1 1 2 17,51
1822,2014 1 1 2 18,3
1823,2014 1 1 2 18,5
1824,2014 1 1 2 18,8
1825,2014 1 1 2 18,9
1826,2014 1 1 2 18,10
1827,2014 1 1 2 18,19
1828,2014 1 1 2 18,34
1829,2014 1 1 2 18,34
1830,2014 1 1 2 18,40
1831,2014 1 1 2 18,55
1832,2014 1 1 2 19,3
1833,2014 1 1 2 19,5
1834,2014 1 1 2 19,6
1835,2014 1 1 2 19,7
1836,2014 1 1 2 19,7
1837,2014 1 1 2 19,12
1838,2014 1 1 2 19,13
1839,2014 1 1 2 19,15
1840,2014 1 1 2 19,20
1841,2014 1 1 2 19,40
1842,2014 1 1 2 19,43
1843,2014 1 1 2 20,3
1844,2014 1 1 2 20,3
1845,2014 1 1 2 20,5
1846,2014 1 1 2 20,5
1847,2014 1 1 2 20,8
1848,2014 1 1 2 20,11
1849,2014 1 1 2 20,25
1850,2014 1 1 2 20,28
1851,2014 1 1 2 21,4
1852,2014 1 1 2 21,4
1853,2014 1 1 2 21,5
1854,2014 1 1 2 21,10
1855,2014 1 1 2 21,11
1856,2014 1 1 2 21,13
1857,2014 1 1 2 21,14
1858,2014 1 1 2 21,15
1859,2014 1 1 2 21,20
1860,2014 1 1 2 21,23
1861,2014 1 1 2 21,25
1862,2014 1 1 2 21,28
1863,2014 1 1 2 21,42
1864,2014 1 1 2 21,122
1865,2014 1 1 2 22,4
1866,2014 1 1 2 22,34
1867,2014 1 1 2 22,39
1868,2014 1 1 2 22,45
1869,2014 1 1 2 22,46
1870,2014 1 1 2 22,51
1871,2014 1 1 2 23,1
1872,2014 1 1 2 23,2
1873,2014 1 1 2 23,2
1874,2014 1 1 2 23,3
1875,2014 1 1 2 23,3
1876,2014 1 1 2 23,3
1877,2014 1 1 2 23,3
1878,2014 1 1 2 23,4
1879,2014 1 1 2 23,5
1880,2014 1 1 2 23,5
1881,2014 1 1 2 23,9
1882,2014 1 1 2 23,13
1883,2014 1 1 2 23,14
1884,2014 1 1 2 23,14
1885,2014 1 1 2 23,15
1886,2014 1 1 2 23,17
1887,2014 1 1 2 23,51
1888,2014 1 1 2 23,105
1889,2014 1 1 2 24,2
1890,2014 1 1 2 24,5
1891,2014 1 1 2 24,5
1892,2014 1 1 2 24,6
1893,2014 1 1 2 24,7
1894,2014 1 1 2 24,7
1895,2014 1 1 2 24,17
1896,2014 1 1 2 24,53
1897,2014 1 1 2 24,53
1898,2014 1 1 2 24,111
1899,2014 1 1 2 25,3
1900,2014 1 1 2 25,9
1901,2014 1 1 2 25,12
1902,2014 1 1 2 25,16
1903,2014 1 1 2 25,19
1904,2014 1 1 2 25,30
1905,2014 1 1 2 25,31
1906,2014 1 1 2 26,2
1907,2014 1 1 2 26,2
1908,2014 1 1 2 26,4
1909,2014 1 1 2 26,5
1910,2014 1 1 2 26,6
1911,2014 1 1 2 26,7
1912,2014 1 1 2 26,11
1913,2014 1 1 2 26,18
1914,2014 1 1 2 26,21
1915,2014 1 1 2 26,25
1916,2014 1 1 2 26,26
1917,2014 1 1 2 27,3
1918,2014 1 1 2 27,4
1919,2014 1 1 2 27,8
1920,2014 1 1 2 27,8
1921,2014 1 1 2 27,9
1922,2014 1 1 2 27,9
1923,2014 1 1 2 27,14
1924,2014 1 1 2 27,20
1925,2014 1 1 2 27,33
1926,2014 1 1 2 27,71
1927,2014 1 1 2 27,96
1928,2014 1 1 2 28,2
1929,2014 1 1 2 28,2
1930,2014 1 1 2 28,2
1931,2014 1 1 2 28,3
1932,2014 1 1 2 28,4
1933,2014 1 1 2 28,4
1934,2014 1 1 2 28,5
1935,2014 1 1 2 28,6
1936,2014 1 1 2 28,9
1937,2014 1 1 2 28,10
1938,2014 1 1 2 28,11
1939,2014 1 1 2 28,19
1940,2014 1 1 2 28,52
1941,2014 1 1 2 28,56
1942,2014 1 1 2 28,81
1943,2014 1 1 2 29,2
1944,2014 1 1 2 29,3
1945,2014 1 1 2 29,4
1946,2014 1 1 2 29,8
1947,2014 1 1 2 29,8
1948,2014 1 1 2 29,9
1949,2014 1 1 2 29,11
1950,2014 1 1 2 29,12
1951,2014 1 1 2 29,22
1952,2014 1 1 2 29,24
1953,2014 1 1 2 29,25
1954,2014 1 1 2 29,25
1955,2014 1 1 2 29,31
1956,2014 1 1 2 29,36
1957,2014 1 1 2 29,38
1958,2014 1 1 2 29,40
1959,2014 1 1 2 29,41
1960,2014 1 1 2 29,43
1961,2014 1 1 2 29,45
1962,2014 1 1 2 30,2
1963,2014 1 1 2 30,3
1964,2014 1 1 2 30,4
1965,2014 1 1 2 30,5
1966,2014 1 1 2 30,6
1967,2014 1 1 2 30,7
1968,2014 1 1 2 30,9
1969,2014 1 1 2 30,10
1970,2014 1 1 2 30,11
1971,2014 1 1 2 30,19
1972,2014 1 1 2 30,20
1973,2014 1 1 2 30,24
1974,2014 1 1 2 30,46
1975,2014 1 1 2 30,54
1976,2014 1 1 2 31,5
1977,2014 1 1 2 31,6
1978,2014 1 1 2 31,11
1979,2014 1 1 2 31,14
1980,2014 1 1 2 31,18
1981,2014 1 1 2 31,21
1982,2014 1 1 2 31,23
1983,2014 1 1 2 31,24
1984,2014 1 1 2 31,139
1985,2014 1 1 2 31,223
1986,2014 1 1 2 32,3
1987,2014 1 1 2 32,4
1988,2014 1 1 2 32,4
1989,2014 1 1 2 32,4
1990,2014 1 1 2 32,9
1991,2014 1 1 2 32,10
1992,2014 1 1 2 32,14
1993,2014 1 1 2 32,20
1994,2014 1 1 2 32,21
1995,2014 1 1 2 32,36
1996,2014 1 1 2 32,52
1997,2014 1 1 2 32,76
1998,2014 1 1 2 32,104
1999,2014 1 1 2 32,220
2000,2014 1 1 2 33,3
2001,2014 1 1 2 33,4
2002,2014 1 1 2 33,8
2003,2014 1 1 2 33,11
2004,2014 1 1 2 33,13
2005,2014 1 1 2 33,16
2006,2014 1 1 2 33,37
2007,2014 1 1 2 33,43
2008,2014 1 1 2 33,53
2009,2014 1 1 2 33,58
2010,2014 1 1 2 34,1
2011,2014 1 1 2 34,2
2012,2014 1 1 2 34,3
2013,2014 1 1 2 34,3
2014,2014 1 1 2 34,6
2015,2014 1 1 2 34,8
2016,2014 1 1 2 34,9
2017,2014 1 1 2 34,10
2018,2014 1 1 2 34,13
2019,2014 1 1 2 34,14
2020,2014 1 1 2 34,25
2021,2014 1 1 2 34,31
2022,2014 1 1 2 34,310
2023,2014 1 1 2 35,4
2024,2014 1 1 2 35,5
2025,2014 1 1 2 35,6
2026,2014 1 1 2 35,6
2027,2014 1 1 2 35,6
2028,2014 1 1 2 35,7
2029,2014 1 1 2 35,9
2030,2014 1 1 2 35,10
2031,2014 1 1 2 35,10
2032,2014 1 1 2 35,12
2033,2014 1 1 2 35,22
2034,2014 1 1 2 35,28
2035,2014 1 1 2 35,30
2036,2014 1 1 2 36,2
2037,2014 1 1 2 36,4
2038,2014 1 1 2 36,4
2039,2014 1 1 2 36,4
2040,2014 1 1 2 36,5
2041,2014 1 1 2 36,7
2042,2014 1 1 2 36,10
2043,2014 1 1 2 36,13
2044,2014 1 1 2 36,15
2045,2014 1 1 2 36,18
2046,2014 1 1 2 36,22
2047,2014 1 1 2 36,53
2048,2014 1 1 2 36,58
2049,2014 1 1 2 36,65
2050,2014 1 1 2 37,1
2051,2014 1 1 2 37,2
2052,2014 1 1 2 37,3
2053,2014 1 1 2 37,4
2054,2014 1 1 2 37,8
2055,2014 1 1 2 37,10
2056,2014 1 1 2 37,10
2057,2014 1 1 2 37,16
2058,2014 1 1 2 37,20
2059,2014 1 1 2 37,20
2060,2014 1 1 2 37,23
2061,2014 1 1 2 37,33
2062,2014 1 1 2 37,57
2063,2014 1 1 2 37,79
2064,2014 1 1 2 37,105
2065,2014 1 1 2 38,1
2066,2014 1 1 2 38,1
2067,2014 1 1 2 38,6
2068,2014 1 1 2 38,8
2069,2014 1 1 2 38,9
2070,2014 1 1 2 38,12
2071,2014 1 1 2 38,23
2072,2014 1 1 2 38,25
2073,2014 1 1 2 38,37
2074,2014 1 1 2 39,2
2075,2014 1 1 2 39,3
2076,2014 1 1 2 39,5
2077,2014 1 1 2 39,5
2078,2014 1 1 2 39,5
2079,2014 1 1 2 39,5
2080,2014 1 1 2 39,5
2081,2014 1 1 2 39,6
2082,2014 1 1 2 39,7
2083,2014 1 1 2 39,10
2084,2014 1 1 2 39,10
2085,2014 1 1 2 39,12
2086,2014 1 1 2 39,12
2087,2014 1 1 2 39,55
2088,2014 1 1 2 39,76
2089,2014 1 1 2 39,109
2090,2014 1 1 2 40,4
2091,2014 1 1 2 40,4
2092,2014 1 1 2 40,5
2093,2014 1 1 2 40,7
2094,2014 1 1 2 40,9
2095,2014 1 1 2 40,11
2096,2014 1 1 2 40,11
2097,2014 1 1 2 40,16
2098,2014 1 1 2 40,31
2099,2014 1 1 2 40,32
2100,2014 1 1 2 40,163
2101,2014 1 1 2 41,2
2102,2014 1 1 2 41,2
2103,2014 1 1 2 41,3
2104,2014 1 1 2 41,4
2105,2014 1 1 2 41,7
2106,2014 1 1 2 41,7
2107,2014 1 1 2 41,9
2108,2014 1 1 2 41,11
2109,2014 1 1 2 41,11
2110,2014 1 1 2 41,12
2111,2014 1 1 2 41,12
2112,2014 1 1 2 41,28
2113,2014 1 1 2 42,3
2114,2014 1 1 2 42,10
2115,2014 1 1 2 42,11
2116,2014 1 1 2 42,15
2117,2014 1 1 2 42,23
2118,2014 1 1 2 42,56
2119,2014 1 1 2 43,2
2120,2014 1 1 2 43,3
2121,2014 1 1 2 43,4
2122,2014 1 1 2 43,5
2123,2014 1 1 2 43,9
2124,2014 1 1 2 43,9
2125,2014 1 1 2 43,10
2126,2014 1 1 2 43,10
2127,2014 1 1 2 43,11
2128,2014 1 1 2 43,24
2129,2014 1 1 2 43,26
2130,2014 1 1 2 43,28
2131,2014 1 1 2 43,37
2132,2014 1 1 2 43,45
2133,2014 1 1 2 43,46
2134,2014 1 1 2 44,1
2135,2014 1 1 2 44,3
2136,2014 1 1 2 44,4
2137,2014 1 1 2 44,5
2138,2014 1 1 2 44,8
2139,2014 1 1 2 44,10
2140,2014 1 1 2 44,12
2141,2014 1 1 2 44,17
2142,2014 1 1 2 44,24
2143,2014 1 1 2 44,31
2144,2014 1 1 2 45,4
2145,2014 1 1 2 45,4
2146,2014 1 1 2 45,5
2147,2014 1 1 2 45,5
2148,2014 1 1 2 45,6
2149,2014 1 1 2 45,7
2150,2014 1 1 2 45,8
2151,2014 1 1 2 45,14
2152,2014 1 1 2 45,16
2153,2014 1 1 2 45,29
2154,2014 1 1 2 45,32
2155,2014 1 1 2 45,37
2156,2014 1 1 2 45,101
2157,2014 1 1 2 46,2
2158,2014 1 1 2 46,4
2159,2014 1 1 2 46,6
2160,2014 1 1 2 46,6
2161,2014 1 1 2 46,11
2162,2014 1 1 2 46,11
2163,2014 1 1 2 46,13
2164,2014 1 1 2 46,19
2165,2014 1 1 2 46,28
2166,2014 1 1 2 46,49
2167,2014 1 1 2 46,53
2168,2014 1 1 2 46,147
2169,2014 1 1 2 47,5
2170,2014 1 1 2 47,8
2171,2014 1 1 2 47,14
2172,2014 1 1 2 47,14
2173,2014 1 1 2 47,16
2174,2014 1 1 2 47,24
2175,2014 1 1 2 47,26
2176,2014 1 1 2 47,27
2177,2014 1 1 2 47,27
2178,2014 1 1 2 47,27
2179,2014 1 1 2 47,33
2180,2014 1 1 2 47,45
2181,2014 1 1 2 47,53
2182,2014 1 1 2 47,161
2183,2014 1 1 2 48,3
2184,2014 1 1 2 48,3
2185,2014 1 1 2 48,4
2186,2014 1 1 2 48,6
2187,2014 1 1 2 48,7
2188,2014 1 1 2 48,10
2189,2014 1 1 2 48,12
2190,2014 1 1 2 48,15
2191,2014 1 1 2 48,16
2192,2014 1 1 2 48,19
2193,2014 1 1 2 48,24
2194,2014 1 1 2 48,28
2195,2014 1 1 2 48,30
2196,2014 1 1 2 48,53
2197,2014 1 1 2 49,1
2198,2014 1 1 2 49,1
2199,2014 1 1 2 49,3
2200,2014 1 1 2 49,3
2201,2014 1 1 2 49,5
2202,2014 1 1 2 49,6
2203,2014 1 1 2 49,6
2204,2014 1 1 2 49,8
2205,2014 1 1 2 49,14
2206,2014 1 1 2 49,18
2207,2014 1 1 2 49,21
2208,2014 1 1 2 49,27
2209,2014 1 1 2 49,31
2210,2014 1 1 2 49,37
2211,2014 1 1 2 49,39
2212,2014 1 1 2 49,57
2213,2014 1 1 2 50,1
2214,2014 1 1 2 50,3
2215,2014 1 1 2 50,3
2216,2014 1 1 2 50,3
2217,2014 1 1 2 50,4
2218,2014 1 1 2 50,5
2219,2014 1 1 2 50,6
2220,2014 1 1 2 50,6
2221,2014 1 1 2 50,7
2222,2014 1 1 2 50,9
2223,2014 1 1 2 50,11
2224,2014 1 1 2 50,11
2225,2014 1 1 2 50,11
2226,2014 1 1 2 50,12
2227,2014 1 1 2 50,16
2228,2014 1 1 2 50,19
2229,2014 1 1 2 50,20
2230,2014 1 1 2 50,33
2231,2014 1 1 2 50,67
2232,2014 1 1 2 50,90
2233,2014 1 1 2 51,1
2234,2014 1 1 2 51,2
2235,2014 1 1 2 51,2
2236,2014 1 1 2 51,3
2237,2014 1 1 2 51,4
2238,2014 1 1 2 51,4
2239,2014 1 1 2 51,4
2240,2014 1 1 2 51,5
2241,2014 1 1 2 51,10
2242,2014 1 1 2 51,10
2243,2014 1 1 2 51,12
2244,2014 1 1 2 51,13
2245,2014 1 1 2 51,18
2246,2014 1 1 2 51,189
2247,2014 1 1 2 52,3
2248,2014 1 1 2 52,3
2249,2014 1 1 2 52,4
2250,2014 1 1 2 52,5
2251,2014 1 1 2 52,5
2252,2014 1 1 2 52,7
2253,2014 1 1 2 52,7
2254,2014 1 1 2 52,8
2255,2014 1 1 2 52,12
2256,2014 1 1 2 52,12
2257,2014 1 1 2 52,16
2258,2014 1 1 2 52,17
2259,2014 1 1 2 52,21
2260,2014 1 1 2 52,22
2261,2014 1 1 2 52,25
2262,2014 1 1 2 52,27
2263,2014 1 1 2 52,33
2264,2014 1 1 2 52,58
2265,2014 1 1 2 52,59
2266,2014 1 1 2 53,1
2267,2014 1 1 2 53,3
2268,2014 1 1 2 53,3
2269,2014 1 1 2 53,4
2270,2014 1 1 2 53,7
2271,2014 1 1 2 53,9
2272,2014 1 1 2 53,12
2273,2014 1 1 2 53,17
2274,2014 1 1 2 53,17
2275,2014 1 1 2 53,26
2276,2014 1 1 2 53,29
2277,2014 1 1 2 53,36
2278,2014 1 1 2 53,51
2279,2014 1 1 2 53,74
2280,2014 1 1 2 53,90
2281,2014 1 1 2 53,96
2282,2014 1 1 2 53,129
2283,2014 1 1 2 54,3
2284,2014 1 1 2 54,5
2285,2014 1 1 2 54,6
2286,2014 1 1 2 54,13
2287,2014 1 1 2 54,16
2288,2014 1 1 2 54,21
2289,2014 1 1 2 54,27
2290,2014 1 1 2 54,38
2291,2014 1 1 2 54,40
2292,2014 1 1 2 54,41
2293,2014 1 1 2 54,59
2294,2014 1 1 2 54,178
2295,2014 1 1 2 54,244
2296,2014 1 1 2 55,3
2297,2014 1 1 2 55,3
2298,2014 1 1 2 55,4
2299,2014 1 1 2 55,4
2300,2014 1 1 2 55,5
2301,2014 1 1 2 55,6
2302,2014 1 1 2 55,7
2303,2014 1 1 2 55,8
2304,2014 1 1 2 55,10
2305,2014 1 1 2 55,12
2306,2014 1 1 2 55,81
2307,2014 1 1 2 56,1
2308,2014 1 1 2 56,1
2309,2014 1 1 2 56,2
2310,2014 1 1 2 56,4
2311,2014 1 1 2 56,5
2312,2014 1 1 2 56,5
2313,2014 1 1 2 56,5
2314,2014 1 1 2 56,6
2315,2014 1 1 2 56,7
2316,2014 1 1 2 56,10
2317,2014 1 1 2 56,12
2318,2014 1 1 2 56,12
2319,2014 1 1 2 56,13
2320,2014 1 1 2 56,15
2321,2014 1 1 2 56,16
2322,2014 1 1 2 56,16
2323,2014 1 1 2 56,41
2324,2014 1 1 2 56,41
2325,2014 1 1 2 56,43
2326,2014 1 1 2 57,2
2327,2014 1 1 2 57,2
2328,2014 1 1 2 57,4
2329,2014 1 1 2 57,4
2330,2014 1 1 2 57,5
2331,2014 1 1 2 57,6
2332,2014 1 1 2 57,9
2333,2014 1 1 2 57,10
2334,2014 1 1 2 57,12
2335,2014 1 1 2 57,14
2336,2014 1 1 2 57,17
2337,2014 1 1 2 57,18
2338,2014 1 1 2 57,23
2339,2014 1 1 2 57,25
2340,2014 1 1 2 57,59
2341,2014 1 1 2 58,2
2342,2014 1 1 2 58,3
2343,2014 1 1 2 58,5
2344,2014 1 1 2 58,8
2345,2014 1 1 2 58,9
2346,2014 1 1 2 58,12
2347,2014 1 1 2 58,20
2348,2014 1 1 2 58,21
2349,2014 1 1 2 58,85
2350,2014 1 1 2 58,121
2351,2014 1 1 2 59,2
2352,2014 1 1 2 59,2
2353,2014 1 1 2 59,3
2354,2014 1 1 2 59,12
2355,2014 1 1 2 59,18
2356,2014 1 1 2 59,33
2357,2014 1 1 3 0,1
2358,2014 1 1 3 0,2
2359,2014 1 1 3 0,4
2360,2014 1 1 3 0,8
2361,2014 1 1 3 0,8
2362,2014 1 1 3 0,8
2363,2014 1 1 3 0,9
2364,2014 1 1 3 0,9
2365,2014 1 1 3 0,9
2366,2014 1 1 3 0,10
2367,2014 1 1 3 0,11
2368,2014 1 1 3 0,13
2369,2014 1 1 3 0,15
2370,2014 1 1 3 0,18
2371,2014 1 1 3 0,22
2372,2014 1 1 3 0,22
2373,2014 1 1 3 0,22
2374,2014 1 1 3 0,23
2375,2014 1 1 3 0,62
2376,2014 1 1 3 0,64
2377,2014 1 1 3 0,106
2378,2014 1 1 3 1,1
2379,2014 1 1 3 1,2
2380,2014 1 1 3 1,2
2381,2014 1 1 3 1,4
2382,2014 1 1 3 1,5
2383,2014 1 1 3 1,6
2384,2014 1 1 3 1,6
2385,2014 1 1 3 1,9
2386,2014 1 1 3 1,11
2387,2014 1 1 3 1,15
2388,2014 1 1 3 1,15
2389,2014 1 1 3 1,16
2390,2014 1 1 3 1,19
2391,2014 1 1 3 1,20
2392,2014 1 1 3 1,24
2393,2014 1 1 3 1,36
2394,2014 1 1 3 2,2
2395,2014 1 1 3 2,2
2396,2014 1 1 3 2,2
2397,2014 1 1 3 2,4
2398,2014 1 1 3 2,9
2399,2014 1 1 3 2,13
2400,2014 1 1 3 2,13
2401,2014 1 1 3 2,19
2402,2014 1 1 3 2,20
2403,2014 1 1 3 2,33
2404,2014 1 1 3 2,100
2405,2014 1 1 3 3,4
2406,2014 1 1 3 3,7
2407,2014 1 1 3 3,7
2408,2014 1 1 3 3,9
2409,2014 1 1 3 3,13
2410,2014 1 1 3 3,16
2411,2014 1 1 3 3,18
2412,2014 1 1 3 3,27
2413,2014 1 1 3 3,28
2414,2014 1 1 3 3,44
2415,2014 1 1 3 3,50
2416,2014 1 1 3 3,80
2417,2014 1 1 3 3,186
2418,2014 1 1 3 3,280
2419,2014 1 1 3 4,1
2420,2014 1 1 3 4,1
2421,2014 1 1 3 4,1
2422,2014 1 1 3 4,3
2423,2014 1 1 3 4,4
2424,2014 1 1 3 4,4
2425,2014 1 1 3 4,5
2426,2014 1 1 3 4,5
2427,2014 1 1 3 4,8
2428,2014 1 1 3 4,8
2429,2014 1 1 3 4,9
2430,2014 1 1 3 4,10
2431,2014 1 1 3 4,12
2432,2014 1 1 3 4,72
2433,2014 1 1 3 5,5
2434,2014 1 1 3 5,7
2435,2014 1 1 3 5,7
2436,2014 1 1 3 5,15
2437,2014 1 1 3 5,18
2438,2014 1 1 3 5,18
2439,2014 1 1 3 5,44
2440,2014 1 1 3 5,46
2441,2014 1 1 3 5,104
2442,2014 1 1 3 6,1
2443,2014 1 1 3 6,3
2444,2014 1 1 3 6,4
2445,2014 1 1 3 6,5
2446,2014 1 1 3 6,5
2447,2014 1 1 3 6,8
2448,2014 1 1 3 6,8
2449,2014 1 1 3 6,10
2450,2014 1 1 3 6,13
2451,2014 1 1 3 6,14
2452,2014 1 1 3 6,20
2453,2014 1 1 3 6,20
2454,2014 1 1 3 6,23
2455,2014 1 1 3 7,4
2456,2014 1 1 3 7,5
2457,2014 1 1 3 7,6
2458,2014 1 1 3 7,8
2459,2014 1 1 3 7,8
2460,2014 1 1 3 7,10
2461,2014 1 1 3 7,14
2462,2014 1 1 3 7,14
2463,2014 1 1 3 7,18
2464,2014 1 1 3 7,18
2465,2014 1 1 3 7,19
2466,2014 1 1 3 7,20
2467,2014 1 1 3 7,31
2468,2014 1 1 3 7,40
2469,2014 1 1 3 7,153
2470,2014 1 1 3 8,3
2471,2014 1 1 3 8,4
2472,2014 1 1 3 8,4
2473,2014 1 1 3 8,5
2474,2014 1 1 3 8,5
2475,2014 1 1 3 8,6
2476,2014 1 1 3 8,8
2477,2014 1 1 3 8,9
2478,2014 1 1 3 8,10
2479,2014 1 1 3 8,13
2480,2014 1 1 3 8,14
2481,2014 1 1 3 8,14
2482,2014 1 1 3 8,17
2483,2014 1 1 3 8,18
2484,2014 1 1 3 8,26
2485,2014 1 1 3 8,77
2486,2014 1 1 3 8,137
2487,2014 1 1 3 9,3
2488,2014 1 1 3 9,3
2489,2014 1 1 3 9,6
2490,2014 1 1 3 9,6
2491,2014 1 1 3 9,8
2492,2014 1 1 3 9,9
2493,2014 1 1 3 9,10
2494,2014 1 1 3 9,15
2495,2014 1 1 3 9,23
2496,2014 1 1 3 9,29
2497,2014 1 1 3 9,31
2498,2014 1 1 3 9,36
2499,2014 1 1 3 9,60
2500,2014 1 1 3 9,65
2501,2014 1 1 3 9,137
2502,2014 1 1 3 9,138
2503,2014 1 1 3 10,1
2504,2014 1 1 3 10,3
2505,2014 1 1 3 10,3
2506,2014 1 1 3 10,6
2507,2014 1 1 3 10,7
2508,2014 1 1 3 10,7
2509,2014 1 1 3 10,9
2510,2014 1 1 3 10,9
2511,2014 1 1 3 10,11
2512,2014 1 1 3 10,12
2513,2014 1 1 3 10,32
2514,2014 1 1 3 10,32
2515,2014 1 1 3 10,37
2516,2014 1 1 3 10,41
2517,2014 1 1 3 10,42
2518,2014 1 1 3 10,50
2519,2014 1 1 3 10,55
2520,2014 1 1 3 11,5
2521,2014 1 1 3 11,6
2522,2014 1 1 3 11,6
2523,2014 1 1 3 11,10
2524,2014 1 1 3 11,13
2525,2014 1 1 3 11,17
2526,2014 1 1 3 11,20
2527,2014 1 1 3 11,24
2528,2014 1 1 3 11,26
2529,2014 1 1 3 11,51
2530,2014 1 1 3 11,58
2531,2014 1 1 3 12,1
2532,2014 1 1 3 12,3
2533,2014 1 1 3 12,3
2534,2014 1 1 3 12,5
2535,2014 1 1 3 12,5
2536,2014 1 1 3 12,7
2537,2014 1 1 3 12,8
2538,2014 1 1 3 12,9
2539,2014 1 1 3 12,27
2540,2014 1 1 3 12,31
2541,2014 1 1 3 12,46
2542,2014 1 1 3 13,4
2543,2014 1 1 3 13,4
2544,2014 1 1 3 13,10
2545,2014 1 1 3 13,13
2546,2014 1 1 3 13,28
2547,2014 1 1 3 13,42
2548,2014 1 1 3 13,45
2549,2014 1 1 3 13,107
2550,2014 1 1 3 14,1
2551,2014 1 1 3 14,4
2552,2014 1 1 3 14,6
2553,2014 1 1 3 14,6
2554,2014 1 1 3 14,7
2555,2014 1 1 3 14,9
2556,2014 1 1 3 14,12
2557,2014 1 1 3 14,13
2558,2014 1 1 3 14,14
2559,2014 1 1 3 14,21
2560,2014 1 1 3 14,24
2561,2014 1 1 3 14,28
2562,2014 1 1 3 14,28
2563,2014 1 1 3 14,81
2564,2014 1 1 3 14,98
2565,2014 1 1 3 15,2
2566,2014 1 1 3 15,4
2567,2014 1 1 3 15,4
2568,2014 1 1 3 15,6
2569,2014 1 1 3 15,12
2570,2014 1 1 3 15,14
2571,2014 1 1 3 15,15
2572,2014 1 1 3 15,16
2573,2014 1 1 3 15,20
2574,2014 1 1 3 15,21
2575,2014 1 1 3 15,25
2576,2014 1 1 3 15,32
2577,2014 1 1 3 15,55
2578,2014 1 1 3 16,2
2579,2014 1 1 3 16,4
2580,2014 1 1 3 16,8
2581,2014 1 1 3 16,8
2582,2014 1 1 3 16,8
2583,2014 1 1 3 16,10
2584,2014 1 1 3 16,11
2585,2014 1 1 3 16,11
2586,2014 1 1 3 16,11
2587,2014 1 1 3 16,12
2588,2014 1 1 3 16,12
2589,2014 1 1 3 16,18
2590,2014 1 1 3 16,46
2591,2014 1 1 3 16,65
2592,2014 1 1 3 16,114
2593,2014 1 1 3 17,2
2594,2014 1 1 3 17,2
2595,2014 1 1 3 17,3
2596,2014 1 1 3 17,3
2597,2014 1 1 3 17,4
2598,2014 1 1 3 17,5
2599,2014 1 1 3 17,6
2600,2014 1 1 3 17,7
2601,2014 1 1 3 17,7
2602,2014 1 1 3 17,8
2603,2014 1 1 3 17,9
2604,2014 1 1 3 17,11
2605,2014 1 1 3 17,20
2606,2014 1 1 3 17,35
2607,2014 1 1 3 17,36
2608,2014 1 1 3 17,44
2609,2014 1 1 3 17,199
2610,2014 1 1 3 18,2
2611,2014 1 1 3 18,6
2612,2014 1 1 3 18,12
2613,2014 1 1 3 18,13
2614,2014 1 1 3 18,19
2615,2014 1 1 3 19,2
2616,2014 1 1 3 19,7
2617,2014 1 1 3 19,8
2618,2014 1 1 3 19,8
2619,2014 1 1 3 19,8
2620,2014 1 1 3 19,13
2621,2014 1 1 3 19,13
2622,2014 1 1 3 19,17
2623,2014 1 1 3 19,18
2624,2014 1 1 3 19,19
2625,2014 1 1 3 19,27
2626,2014 1 1 3 19,34
2627,2014 1 1 3 19,40
2628,2014 1 1 3 19,93
2629,2014 1 1 3 19,98
2630,2014 1 1 3 20,6
2631,2014 1 1 3 20,7
2632,2014 1 1 3 20,9
2633,2014 1 1 3 20,11
2634,2014 1 1 3 20,11
2635,2014 1 1 3 20,13
2636,2014 1 1 3 20,15
2637,2014 1 1 3 20,23
2638,2014 1 1 3 20,24
2639,2014 1 1 3 20,28
2640,2014 1 1 3 20,28
2641,2014 1 1 3 20,30
2642,2014 1 1 3 20,59
2643,2014 1 1 3 20,1254
2644,2014 1 1 3 21,4
2645,2014 1 1 3 21,6
2646,2014 1 1 3 21,12
2647,2014 1 1 3 21,15
2648,2014 1 1 3 21,15
2649,2014 1 1 3 21,16
2650,2014 1 1 3 21,31
2651,2014 1 1 3 21,60
2652,2014 1 1 3 21,115
2653,2014 1 1 3 21,145
2654,2014 1 1 3 22,1
2655,2014 1 1 3 22,4
2656,2014 1 1 3 22,8
2657,2014 1 1 3 22,10
2658,2014 1 1 3 22,11
2659,2014 1 1 3 22,16
2660,2014 1 1 3 22,19
2661,2014 1 1 3 22,24
2662,2014 1 1 3 22,36
2663,2014 1 1 3 22,95
2664,2014 1 1 3 23,2
2665,2014 1 1 3 23,6
2666,2014 1 1 3 23,13
2667,2014 1 1 3 23,13
2668,2014 1 1 3 23,15
2669,2014 1 1 3 23,18
2670,2014 1 1 3 23,20
2671,2014 1 1 3 23,28
2672,2014 1 1 3 23,35
2673,2014 1 1 3 23,36
2674,2014 1 1 3 23,67
2675,2014 1 1 3 24,2
2676,2014 1 1 3 24,6
2677,2014 1 1 3 24,8
2678,2014 1 1 3 24,11
2679,2014 1 1 3 24,22
2680,2014 1 1 3 24,32
2681,2014 1 1 3 24,57
2682,2014 1 1 3 25,3
