ToyId,Arrival_time,Duration
11912,2014 1 1 15 13,16
11913,2014 1 1 15 13,20
11914,2014 1 1 15 13,22
11915,2014 1 1 15 13,23
11916,2014 1 1 15 13,23
11917,2014 1 1 15 13,25
11918,2014 1 1 15 13,38
11919,2014 1 1 15 13,40
11920,2014 1 1 15 13,42
11921,2014 1 1 15 13,66
11922,2014 1 1 15 13,82
11923,2014 1 1 15 13,139
11924,2014 1 1 15 13,216
11925,2014 1 1 15 14,1
11926,2014 1 1 15 14,1
11927,2014 1 1 15 14,2
11928,2014 1 1 15 14,3
11929,2014 1 1 15 14,5
11930,2014 1 1 15 14,5
11931,2014 1 1 15 14,6
11932,2014 1 1 15 14,42
11933,2014 1 1 15 14,49
11934,2014 1 1 15 14,57
11935,2014 1 1 15 14,58
11936,2014 1 1 15 14,158
11937,2014 1 1 15 15,4
11938,2014 1 1 15 15,4
11939,2014 1 1 15 15,5
11940,2014 1 1 15 15,12
11941,2014 1 1 15 15,17
11942,2014 1 1 15 15,22
11943,2014 1 1 15 15,27
11944,2014 1 1 15 15,27
11945,2014 1 1 15 15,38
11946,2014 1 1 15 15,39
11947,2014 1 1 15 15,71
11948,2014 1 1 15 16,2
11949,2014 1 1 15 16,3
11950,2014 1 1 15 16,3
11951,2014 1 1 15 16,5
11952,2014 1 1 15 16,8
11953,2014 1 1 15 16,8
11954,2014 1 1 15 16,28
11955,2014 1 1 15 16,41
11956,2014 1 1 15 16,75
11957,2014 1 1 15 16,104
11958,2014 1 1 15 16,105
11959,2014 1 1 15 16,129
11960,2014 1 1 15 17,1
11961,2014 1 1 15 17,5
11962,2014 1 1 15 17,7
11963,2014 1 1 15 17,8
11964,2014 1 1 15 17,11
11965,2014 1 1 15 17,13
11966,2014 1 1 15 17,17
11967,2014 1 1 15 17,18
11968,2014 1 1 15 17,19
11969,2014 1 1 15 17,20
11970,2014 1 1 15 17,27
11971,2014 1 1 15 17,32
11972,2014 1 1 15 17,57
11973,2014 1 1 15 17,62
11974,2014 1 1 15 17,114
11975,2014 1 1 15 17,141
11976,2014 1 1 15 18,1
11977,2014 1 1 15 18,3
11978,2014 1 1 15 18,3
11979,2014 1 1 15 18,4
11980,2014 1 1 15 18,9
11981,2014 1 1 15 18,9
11982,2014 1 1 15 18,18
11983,2014 1 1 15 18,29
11984,2014 1 1 15 18,32
11985,2014 1 1 15 18,38
11986,2014 1 1 15 19,2
11987,2014 1 1 15 19,5
11988,2014 1 1 15 19,9
11989,2014 1 1 15 19,14
11990,2014 1 1 15 19,14
11991,2014 1 1 15 19,20
11992,2014 1 1 15 19,30
11993,2014 1 1 15 19,38
11994,2014 1 1 15 19,42
11995,2014 1 1 15 20,1
11996,2014 1 1 15 20,1
11997,2014 1 1 15 20,2
11998,2014 1 1 15 20,3
11999,2014 1 1 15 20,6
12000,2014 1 1 15 20,11
12001,2014 1 1 15 20,14
12002,2014 1 1 15 20,17
12003,2014 1 1 15 20,34
12004,2014 1 1 15 20,38
12005,2014 1 1 15 20,39
12006,2014 1 1 15 20,39
12007,2014 1 1 15 20,43
12008,2014 1 1 15 21,2
12009,2014 1 1 15 21,2
12010,2014 1 1 15 21,3
12011,2014 1 1 15 21,4
12012,2014 1 1 15 21,4
12013,2014 1 1 15 21,5
12014,2014 1 1 15 21,8
12015,2014 1 1 15 21,19
12016,2014 1 1 15 21,22
12017,2014 1 1 15 21,22
12018,2014 1 1 15 21,34
12019,2014 1 1 15 21,41
12020,2014 1 1 15 21,48
12021,2014 1 1 15 21,51
12022,2014 1 1 15 21,78
12023,2014 1 1 15 21,96
12024,2014 1 1 15 22,2
12025,2014 1 1 15 22,3
12026,2014 1 1 15 22,4
12027,2014 1 1 15 22,6
12028,2014 1 1 15 22,8
12029,2014 1 1 15 22,36
12030,2014 1 1 15 22,41
12031,2014 1 1 15 23,3
12032,2014 1 1 15 23,4
12033,2014 1 1 15 23,4
12034,2014 1 1 15 23,4
12035,2014 1 1 15 23,6
12036,2014 1 1 15 23,6
12037,2014 1 1 15 23,11
12038,2014 1 1 15 23,12
12039,2014 1 1 15 23,35
12040,2014 1 1 15 23,151
12041,2014 1 1 15 24,4
12042,2014 1 1 15 24,14
12043,2014 1 1 15 24,16
12044,2014 1 1 15 24,19
12045,2014 1 1 15 24,21
12046,2014 1 1 15 24,32
12047,2014 1 1 15 24,33
12048,2014 1 1 15 24,39
12049,2014 1 1 15 24,47
12050,2014 1 1 15 24,51
12051,2014 1 1 15 25,2
12052,2014 1 1 15 25,2
12053,2014 1 1 15 25,3
12054,2014 1 1 15 25,3
12055,2014 1 1 15 25,7
12056,2014 1 1 15 25,9
12057,2014 1 1 15 25,10
12058,2014 1 1 15 25,10
12059,2014 1 1 15 25,14
12060,2014 1 1 15 25,15
12061,2014 1 1 15 25,22
12062,2014 1 1 15 25,27
12063,2014 1 1 15 25,30
12064,2014 1 1 15 25,31
12065,2014 1 1 15 25,38
12066,2014 1 1 15 25,42
12067,2014 1 1 15 25,52
12068,2014 1 1 15 25,172
12069,2014 1 1 15 26,1
12070,2014 1 1 15 26,2
12071,2014 1 1 15 26,2
12072,2014 1 1 15 26,3
12073,2014 1 1 15 26,3
12074,2014 1 1 15 26,4
12075,2014 1 1 15 26,5
12076,2014 1 1 15 26,5
12077,2014 1 1 15 26,6
12078,2014 1 1 15 26,7
12079,2014 1 1 15 26,8
12080,2014 1 1 15 26,16
12081,2014 1 1 15 26,22
12082,2014 1 1 15 26,78
12083,2014 1 1 15 26,103
12084,2014 1 1 15 27,1
12085,2014 1 1 15 27,2
12086,2014 1 1 15 27,2
12087,2014 1 1 15 27,6
12088,2014 1 1 15 27,8
12089,2014 1 1 15 27,11
12090,2014 1 1 15 27,12
12091,2014 1 1 15 27,14
12092,2014 1 1 15 27,22
12093,2014 1 1 15 27,22
12094,2014 1 1 15 27,29
12095,2014 1 1 15 28,1
12096,2014 1 1 15 28,2
12097,2014 1 1 15 28,3
12098,2014 1 1 15 28,5
12099,2014 1 1 15 28,8
12100,2014 1 1 15 28,8
12101,2014 1 1 15 28,15
12102,2014 1 1 15 28,20
12103,2014 1 1 15 28,26
12104,2014 1 1 15 28,26
12105,2014 1 1 15 28,31
12106,2014 1 1 15 28,40
12107,2014 1 1 15 28,59
12108,2014 1 1 15 28,224
12109,2014 1 1 15 29,1
12110,2014 1 1 15 29,1
12111,2014 1 1 15 29,4
12112,2014 1 1 15 29,5
12113,2014 1 1 15 29,5
12114,2014 1 1 15 29,7
12115,2014 1 1 15 29,11
12116,2014 1 1 15 29,13
12117,2014 1 1 15 29,16
12118,2014 1 1 15 29,53
12119,2014 1 1 15 30,1
12120,2014 1 1 15 30,4
12121,2014 1 1 15 30,8
12122,2014 1 1 15 30,14
12123,2014 1 1 15 30,18
12124,2014 1 1 15 30,25
12125,2014 1 1 15 30,241
12126,2014 1 1 15 30,312
12127,2014 1 1 15 31,1
12128,2014 1 1 15 31,1
12129,2014 1 1 15 31,2
12130,2014 1 1 15 31,2
12131,2014 1 1 15 31,3
12132,2014 1 1 15 31,3
12133,2014 1 1 15 31,4
12134,2014 1 1 15 31,4
12135,2014 1 1 15 31,9
12136,2014 1 1 15 31,9
12137,2014 1 1 15 31,12
12138,2014 1 1 15 31,21
12139,2014 1 1 15 31,22
12140,2014 1 1 15 31,29
12141,2014 1 1 15 31,31
12142,2014 1 1 15 31,49
12143,2014 1 1 15 31,81
12144,2014 1 1 15 32,2
12145,2014 1 1 15 32,3
12146,2014 1 1 15 32,3
12147,2014 1 1 15 32,4
12148,2014 1 1 15 32,5
12149,2014 1 1 15 32,5
12150,2014 1 1 15 32,6
12151,2014 1 1 15 32,9
12152,2014 1 1 15 32,16
12153,2014 1 1 15 32,16
12154,2014 1 1 15 32,17
12155,2014 1 1 15 32,21
12156,2014 1 1 15 32,24
12157,2014 1 1 15 32,101
12158,2014 1 1 15 32,131
12159,2014 1 1 15 32,209
12160,2014 1 1 15 33,2
12161,2014 1 1 15 33,3
12162,2014 1 1 15 33,3
12163,2014 1 1 15 33,3
12164,2014 1 1 15 33,4
12165,2014 1 1 15 33,4
12166,2014 1 1 15 33,5
12167,2014 1 1 15 33,14
12168,2014 1 1 15 33,20
12169,2014 1 1 15 33,20
12170,2014 1 1 15 33,47
12171,2014 1 1 15 33,57
12172,2014 1 1 15 33,112
12173,2014 1 1 15 34,2
12174,2014 1 1 15 34,3
12175,2014 1 1 15 34,9
12176,2014 1 1 15 34,11
12177,2014 1 1 15 34,17
12178,2014 1 1 15 34,24
12179,2014 1 1 15 34,28
12180,2014 1 1 15 34,64
12181,2014 1 1 15 34,86
12182,2014 1 1 15 35,2
12183,2014 1 1 15 35,4
12184,2014 1 1 15 35,9
12185,2014 1 1 15 35,11
12186,2014 1 1 15 35,11
12187,2014 1 1 15 35,14
12188,2014 1 1 15 35,20
12189,2014 1 1 15 35,25
12190,2014 1 1 15 35,27
12191,2014 1 1 15 35,28
12192,2014 1 1 15 35,29
12193,2014 1 1 15 35,56
12194,2014 1 1 15 35,61
12195,2014 1 1 15 36,2
12196,2014 1 1 15 36,4
12197,2014 1 1 15 36,8
12198,2014 1 1 15 36,10
12199,2014 1 1 15 36,10
12200,2014 1 1 15 36,12
12201,2014 1 1 15 36,12
12202,2014 1 1 15 36,18
12203,2014 1 1 15 36,37
12204,2014 1 1 15 36,37
12205,2014 1 1 15 36,39
12206,2014 1 1 15 37,1
12207,2014 1 1 15 37,3
12208,2014 1 1 15 37,4
12209,2014 1 1 15 37,4
12210,2014 1 1 15 37,5
12211,2014 1 1 15 37,5
12212,2014 1 1 15 37,6
12213,2014 1 1 15 37,13
12214,2014 1 1 15 37,13
12215,2014 1 1 15 37,14
12216,2014 1 1 15 37,14
12217,2014 1 1 15 37,15
12218,2014 1 1 15 37,15
12219,2014 1 1 15 37,19
12220,2014 1 1 15 37,31
12221,2014 1 1 15 37,55
12222,2014 1 1 15 37,64
12223,2014 1 1 15 37,67
12224,2014 1 1 15 37,91
12225,2014 1 1 15 38,3
12226,2014 1 1 15 38,8
12227,2014 1 1 15 38,8
12228,2014 1 1 15 38,11
12229,2014 1 1 15 38,12
12230,2014 1 1 15 38,14
12231,2014 1 1 15 38,15
12232,2014 1 1 15 38,15
12233,2014 1 1 15 38,17
12234,2014 1 1 15 38,18
12235,2014 1 1 15 38,28
12236,2014 1 1 15 38,31
12237,2014 1 1 15 38,34
12238,2014 1 1 15 38,93
12239,2014 1 1 15 38,97
12240,2014 1 1 15 39,5
12241,2014 1 1 15 39,7
12242,2014 1 1 15 39,10
12243,2014 1 1 15 39,12
12244,2014 1 1 15 39,13
12245,2014 1 1 15 39,20
12246,2014 1 1 15 39,26
12247,2014 1 1 15 39,29
12248,2014 1 1 15 39,312
12249,2014 1 1 15 40,1
12250,2014 1 1 15 40,2
12251,2014 1 1 15 40,2
12252,2014 1 1 15 40,4
12253,2014 1 1 15 40,6
12254,2014 1 1 15 40,8
12255,2014 1 1 15 40,8
12256,2014 1 1 15 40,16
12257,2014 1 1 15 40,22
12258,2014 1 1 15 40,23
12259,2014 1 1 15 40,24
12260,2014 1 1 15 40,28
12261,2014 1 1 15 40,31
12262,2014 1 1 15 40,34
12263,2014 1 1 15 40,46
12264,2014 1 1 15 41,1
12265,2014 1 1 15 41,4
12266,2014 1 1 15 41,4
12267,2014 1 1 15 41,4
12268,2014 1 1 15 41,6
12269,2014 1 1 15 41,8
12270,2014 1 1 15 41,9
12271,2014 1 1 15 41,23
12272,2014 1 1 15 41,37
12273,2014 1 1 15 41,40
12274,2014 1 1 15 42,4
12275,2014 1 1 15 42,4
12276,2014 1 1 15 42,4
12277,2014 1 1 15 42,5
12278,2014 1 1 15 42,5
12279,2014 1 1 15 42,6
12280,2014 1 1 15 42,8
12281,2014 1 1 15 42,15
12282,2014 1 1 15 42,15
12283,2014 1 1 15 42,16
12284,2014 1 1 15 42,19
12285,2014 1 1 15 42,26
12286,2014 1 1 15 43,3
12287,2014 1 1 15 43,3
12288,2014 1 1 15 43,4
12289,2014 1 1 15 43,5
12290,2014 1 1 15 43,6
12291,2014 1 1 15 43,6
12292,2014 1 1 15 43,9
12293,2014 1 1 15 43,9
12294,2014 1 1 15 43,11
12295,2014 1 1 15 43,15
12296,2014 1 1 15 43,16
12297,2014 1 1 15 43,19
12298,2014 1 1 15 43,20
12299,2014 1 1 15 43,25
12300,2014 1 1 15 43,30
12301,2014 1 1 15 43,37
12302,2014 1 1 15 43,41
12303,2014 1 1 15 43,54
12304,2014 1 1 15 43,55
12305,2014 1 1 15 43,62
12306,2014 1 1 15 44,1
12307,2014 1 1 15 44,3
12308,2014 1 1 15 44,3
12309,2014 1 1 15 44,8
12310,2014 1 1 15 44,9
12311,2014 1 1 15 44,24
12312,2014 1 1 15 44,117
12313,2014 1 1 15 44,148
12314,2014 1 1 15 45,2
12315,2014 1 1 15 45,2
12316,2014 1 1 15 45,9
12317,2014 1 1 15 45,10
12318,2014 1 1 15 45,10
12319,2014 1 1 15 45,35
12320,2014 1 1 15 45,37
12321,2014 1 1 15 45,38
12322,2014 1 1 15 45,43
12323,2014 1 1 15 45,50
12324,2014 1 1 15 45,65
12325,2014 1 1 15 45,127
12326,2014 1 1 15 46,2
12327,2014 1 1 15 46,7
12328,2014 1 1 15 46,8
12329,2014 1 1 15 46,8
12330,2014 1 1 15 46,10
12331,2014 1 1 15 46,12
12332,2014 1 1 15 46,13
12333,2014 1 1 15 46,14
12334,2014 1 1 15 46,25
12335,2014 1 1 15 46,45
12336,2014 1 1 15 46,83
12337,2014 1 1 15 46,101
12338,2014 1 1 15 47,2
12339,2014 1 1 15 47,3
12340,2014 1 1 15 47,4
12341,2014 1 1 15 47,4
12342,2014 1 1 15 47,4
12343,2014 1 1 15 47,4
12344,2014 1 1 15 47,5
12345,2014 1 1 15 47,6
12346,2014 1 1 15 47,7
12347,2014 1 1 15 47,9
12348,2014 1 1 15 47,10
12349,2014 1 1 15 47,19
12350,2014 1 1 15 47,26
12351,2014 1 1 15 47,31
12352,2014 1 1 15 47,58
12353,2014 1 1 15 48,1
12354,2014 1 1 15 48,7
12355,2014 1 1 15 48,13
12356,2014 1 1 15 48,15
12357,2014 1 1 15 48,17
12358,2014 1 1 15 48,28
12359,2014 1 1 15 49,2
12360,2014 1 1 15 49,5
12361,2014 1 1 15 49,5
12362,2014 1 1 15 49,6
12363,2014 1 1 15 49,7
12364,2014 1 1 15 49,7
12365,2014 1 1 15 49,8
12366,2014 1 1 15 49,10
12367,2014 1 1 15 49,11
12368,2014 1 1 15 49,11
12369,2014 1 1 15 49,11
12370,2014 1 1 15 49,18
12371,2014 1 1 15 49,18
12372,2014 1 1 15 49,21
12373,2014 1 1 15 49,24
12374,2014 1 1 15 49,29
12375,2014 1 1 15 49,127
12376,2014 1 1 15 50,4
12377,2014 1 1 15 50,5
12378,2014 1 1 15 50,5
12379,2014 1 1 15 50,5
12380,2014 1 1 15 50,9
12381,2014 1 1 15 50,9
12382,2014 1 1 15 50,13
12383,2014 1 1 15 50,16
12384,2014 1 1 15 50,17
12385,2014 1 1 15 50,17
12386,2014 1 1 15 50,18
12387,2014 1 1 15 50,22
12388,2014 1 1 15 50,40
12389,2014 1 1 15 50,42
12390,2014 1 1 15 51,3
12391,2014 1 1 15 51,3
12392,2014 1 1 15 51,5
12393,2014 1 1 15 51,5
12394,2014 1 1 15 51,9
12395,2014 1 1 15 51,17
12396,2014 1 1 15 51,18
12397,2014 1 1 15 51,24
12398,2014 1 1 15 51,28
12399,2014 1 1 15 51,28
12400,2014 1 1 15 51,59
12401,2014 1 1 15 51,195
12402,2014 1 1 15 52,2
12403,2014 1 1 15 52,2
12404,2014 1 1 15 52,4
12405,2014 1 1 15 52,6
12406,2014 1 1 15 52,8
12407,2014 1 1 15 52,12
12408,2014 1 1 15 52,14
12409,2014 1 1 15 52,16
12410,2014 1 1 15 52,16
12411,2014 1 1 15 52,18
12412,2014 1 1 15 52,21
12413,2014 1 1 15 52,32
12414,2014 1 1 15 52,144
12415,2014 1 1 15 52,405
12416,2014 1 1 15 53,1
12417,2014 1 1 15 53,2
12418,2014 1 1 15 53,2
12419,2014 1 1 15 53,4
12420,2014 1 1 15 53,5
12421,2014 1 1 15 53,5
12422,2014 1 1 15 53,18
12423,2014 1 1 15 53,20
12424,2014 1 1 15 53,21
12425,2014 1 1 15 53,22
12426,2014 1 1 15 53,30
12427,2014 1 1 15 53,36
12428,2014 1 1 15 54,1
12429,2014 1 1 15 54,2
12430,2014 1 1 15 54,3
12431,2014 1 1 15 54,3
12432,2014 1 1 15 54,3
12433,2014 1 1 15 54,4
12434,2014 1 1 15 54,6
12435,2014 1 1 15 54,8
12436,2014 1 1 15 54,9
12437,2014 1 1 15 54,11
12438,2014 1 1 15 54,21
12439,2014 1 1 15 54,21
12440,2014 1 1 15 54,23
12441,2014 1 1 15 54,28
12442,2014 1 1 15 54,42
12443,2014 1 1 15 54,65
12444,2014 1 1 15 55,1
12445,2014 1 1 15 55,2
12446,2014 1 1 15 55,3
12447,2014 1 1 15 55,5
12448,2014 1 1 15 55,6
12449,2014 1 1 15 55,8
12450,2014 1 1 15 55,22
12451,2014 1 1 15 55,27
12452,2014 1 1 15 55,35
12453,2014 1 1 15 55,35
12454,2014 1 1 15 55,48
12455,2014 1 1 15 55,49
12456,2014 1 1 15 55,116
12457,2014 1 1 15 56,3
12458,2014 1 1 15 56,5
12459,2014 1 1 15 56,7
12460,2014 1 1 15 56,9
12461,2014 1 1 15 56,18
12462,2014 1 1 15 56,33
12463,2014 1 1 15 56,38
12464,2014 1 1 15 56,43
12465,2014 1 1 15 56,134
12466,2014 1 1 15 56,143
12467,2014 1 1 15 57,1
12468,2014 1 1 15 57,3
12469,2014 1 1 15 57,4
12470,2014 1 1 15 57,6
12471,2014 1 1 15 57,6
12472,2014 1 1 15 57,10
12473,2014 1 1 15 57,14
12474,2014 1 1 15 57,22
12475,2014 1 1 15 57,44
12476,2014 1 1 15 58,1
12477,2014 1 1 15 58,3
12478,2014 1 1 15 58,5
12479,2014 1 1 15 58,5
12480,2014 1 1 15 58,7
12481,2014 1 1 15 58,8
12482,2014 1 1 15 58,9
12483,2014 1 1 15 58,10
12484,2014 1 1 15 58,24
12485,2014 1 1 15 58,29
12486,2014 1 1 15 58,33
12487,2014 1 1 15 58,44
12488,2014 1 1 15 59,2
12489,2014 1 1 15 59,9
12490,2014 1 1 15 59,10
12491,2014 1 1 15 59,10
12492,2014 1 1 15 59,11
12493,2014 1 1 15 59,15
12494,2014 1 1 15 59,16
12495,2014 1 1 15 59,17
12496,2014 1 1 15 59,35
12497,2014 1 1 15 59,62
12498,2014 1 1 15 59,132
12499,2014 1 1 15 59,145
12500,2014 1 1 16 0,2
12501,2014 1 1 16 0,3
12502,2014 1 1 16 0,5
12503,2014 1 1 16 0,6
12504,2014 1 1 16 0,9
12505,2014 1 1 16 0,11
12506,2014 1 1 16 0,14
12507,2014 1 1 16 0,15
12508,2014 1 1 16 0,19
12509,2014 1 1 16 0,20
12510,2014 1 1 16 0,32
12511,2014 1 1 16 0,35
12512,2014 1 1 16 0,36
12513,2014 1 1 16 0,37
12514,2014 1 1 16 0,60
12515,2014 1 1 16 1,2
12516,2014 1 1 16 1,4
12517,2014 1 1 16 1,5
12518,2014 1 1 16 1,8
12519,2014 1 1 16 1,10
12520,2014 1 1 16 1,10
12521,2014 1 1 16 1,22
12522,2014 1 1 16 1,24
12523,2014 1 1 16 1,37
12524,2014 1 1 16 1,45
12525,2014 1 1 16 1,48
12526,2014 1 1 16 1,50
12527,2014 1 1 16 1,93
12528,2014 1 1 16 2,1
12529,2014 1 1 16 2,2
12530,2014 1 1 16 2,3
12531,2014 1 1 16 2,3
12532,2014 1 1 16 2,4
12533,2014 1 1 16 2,5
12534,2014 1 1 16 2,6
12535,2014 1 1 16 2,7
12536,2014 1 1 16 2,8
12537,2014 1 1 16 2,9
12538,2014 1 1 16 2,12
12539,2014 1 1 16 2,14
12540,2014 1 1 16 2,26
12541,2014 1 1 16 2,90
12542,2014 1 1 16 3,3
12543,2014 1 1 16 3,3
12544,2014 1 1 16 3,5
12545,2014 1 1 16 3,6
12546,2014 1 1 16 3,6
12547,2014 1 1 16 3,9
12548,2014 1 1 16 3,9
12549,2014 1 1 16 3,11
12550,2014 1 1 16 3,13
12551,2014 1 1 16 3,23
12552,2014 1 1 16 3,23
12553,2014 1 1 16 3,25
12554,2014 1 1 16 3,120
12555,2014 1 1 16 4,1
12556,2014 1 1 16 4,2
12557,2014 1 1 16 4,5
12558,2014 1 1 16 4,8
12559,2014 1 1 16 4,8
12560,2014 1 1 16 4,14
12561,2014 1 1 16 4,16
12562,2014 1 1 16 4,18
12563,2014 1 1 16 4,20
12564,2014 1 1 16 4,21
12565,2014 1 1 16 4,29
12566,2014 1 1 16 4,37
12567,2014 1 1 16 4,55
12568,2014 1 1 16 4,71
12569,2014 1 1 16 4,109
12570,2014 1 1 16 5,2
12571,2014 1 1 16 5,4
12572,2014 1 1 16 5,5
12573,2014 1 1 16 5,5
12574,2014 1 1 16 5,8
12575,2014 1 1 16 5,9
12576,2014 1 1 16 5,9
12577,2014 1 1 16 5,10
12578,2014 1 1 16 5,13
12579,2014 1 1 16 5,33
12580,2014 1 1 16 5,36
12581,2014 1 1 16 6,9
12582,2014 1 1 16 6,9
12583,2014 1 1 16 6,13
12584,2014 1 1 16 6,15
12585,2014 1 1 16 6,22
12586,2014 1 1 16 6,42
12587,2014 1 1 16 6,46
12588,2014 1 1 16 7,1
12589,2014 1 1 16 7,3
12590,2014 1 1 16 7,5
12591,2014 1 1 16 7,5
12592,2014 1 1 16 7,6
12593,2014 1 1 16 7,7
12594,2014 1 1 16 7,9
12595,2014 1 1 16 7,10
12596,2014 1 1 16 7,13
12597,2014 1 1 16 7,13
12598,2014 1 1 16 7,16
12599,2014 1 1 16 7,20
12600,2014 1 1 16 7,21
12601,2014 1 1 16 7,31
12602,2014 1 1 16 7,63
12603,2014 1 1 16 8,1
12604,2014 1 1 16 8,3
12605,2014 1 1 16 8,5
12606,2014 1 1 16 8,6
12607,2014 1 1 16 8,15
12608,2014 1 1 16 8,21
12609,2014 1 1 16 8,24
12610,2014 1 1 16 8,40
12611,2014 1 1 16 8,57
12612,2014 1 1 16 8,90
12613,2014 1 1 16 9,3
12614,2014 1 1 16 9,4
12615,2014 1 1 16 9,4
12616,2014 1 1 16 9,5
12617,2014 1 1 16 9,5
12618,2014 1 1 16 9,6
12619,2014 1 1 16 9,6
12620,2014 1 1 16 9,10
12621,2014 1 1 16 9,15
12622,2014 1 1 16 9,23
12623,2014 1 1 16 9,35
12624,2014 1 1 16 9,40
12625,2014 1 1 16 9,43
12626,2014 1 1 16 10,2
12627,2014 1 1 16 10,3
12628,2014 1 1 16 10,11
12629,2014 1 1 16 10,16
12630,2014 1 1 16 10,17
12631,2014 1 1 16 10,172
12632,2014 1 1 16 10,191
12633,2014 1 1 16 11,1
12634,2014 1 1 16 11,3
12635,2014 1 1 16 11,3
12636,2014 1 1 16 11,4
12637,2014 1 1 16 11,5
12638,2014 1 1 16 11,6
12639,2014 1 1 16 11,6
12640,2014 1 1 16 11,6
12641,2014 1 1 16 11,10
12642,2014 1 1 16 11,11
12643,2014 1 1 16 11,19
12644,2014 1 1 16 11,44
12645,2014 1 1 16 11,114
12646,2014 1 1 16 12,2
12647,2014 1 1 16 12,2
12648,2014 1 1 16 12,4
12649,2014 1 1 16 12,10
12650,2014 1 1 16 12,11
12651,2014 1 1 16 12,11
12652,2014 1 1 16 12,13
12653,2014 1 1 16 12,14
12654,2014 1 1 16 12,15
12655,2014 1 1 16 12,15
12656,2014 1 1 16 12,19
12657,2014 1 1 16 12,32
12658,2014 1 1 16 12,34
12659,2014 1 1 16 12,39
12660,2014 1 1 16 12,48
12661,2014 1 1 16 12,64
12662,2014 1 1 16 12,82
12663,2014 1 1 16 12,87
12664,2014 1 1 16 13,2
12665,2014 1 1 16 13,4
12666,2014 1 1 16 13,10
12667,2014 1 1 16 13,11
12668,2014 1 1 16 13,11
12669,2014 1 1 16 13,14
12670,2014 1 1 16 13,16
12671,2014 1 1 16 13,59
12672,2014 1 1 16 13,155
12673,2014 1 1 16 14,1
12674,2014 1 1 16 14,3
12675,2014 1 1 16 14,3
12676,2014 1 1 16 14,5
12677,2014 1 1 16 14,7
12678,2014 1 1 16 14,8
12679,2014 1 1 16 14,12
12680,2014 1 1 16 14,14
12681,2014 1 1 16 14,14
12682,2014 1 1 16 14,16
12683,2014 1 1 16 14,36
12684,2014 1 1 16 14,72
12685,2014 1 1 16 14,319
12686,2014 1 1 16 15,3
12687,2014 1 1 16 15,5
12688,2014 1 1 16 15,5
12689,2014 1 1 16 15,6
12690,2014 1 1 16 15,8
12691,2014 1 1 16 15,13
12692,2014 1 1 16 15,16
12693,2014 1 1 16 15,19
12694,2014 1 1 16 15,24
12695,2014 1 1 16 15,25
12696,2014 1 1 16 15,40
12697,2014 1 1 16 15,178
12698,2014 1 1 16 16,2
12699,2014 1 1 16 16,3
12700,2014 1 1 16 16,5
12701,2014 1 1 16 16,8
12702,2014 1 1 16 16,9
12703,2014 1 1 16 16,11
12704,2014 1 1 16 16,13
12705,2014 1 1 16 16,21
12706,2014 1 1 16 16,28
12707,2014 1 1 16 16,44
12708,2014 1 1 16 16,56
12709,2014 1 1 16 17,2
12710,2014 1 1 16 17,3
12711,2014 1 1 16 17,4
12712,2014 1 1 16 17,6
12713,2014 1 1 16 17,7
12714,2014 1 1 16 17,8
12715,2014 1 1 16 17,13
12716,2014 1 1 16 17,17
12717,2014 1 1 16 17,22
12718,2014 1 1 16 17,23
12719,2014 1 1 16 17,46
12720,2014 1 1 16 18,2
12721,2014 1 1 16 18,3
12722,2014 1 1 16 18,4
12723,2014 1 1 16 18,4
12724,2014 1 1 16 18,6
12725,2014 1 1 16 18,8
12726,2014 1 1 16 18,9
12727,2014 1 1 16 18,10
12728,2014 1 1 16 18,11
12729,2014 1 1 16 18,32
12730,2014 1 1 16 18,34
12731,2014 1 1 16 18,41
12732,2014 1 1 16 18,77
12733,2014 1 1 16 19,1
12734,2014 1 1 16 19,2
12735,2014 1 1 16 19,2
12736,2014 1 1 16 19,2
12737,2014 1 1 16 19,3
12738,2014 1 1 16 19,4
12739,2014 1 1 16 19,5
12740,2014 1 1 16 19,6
12741,2014 1 1 16 19,9
12742,2014 1 1 16 19,21
12743,2014 1 1 16 19,22
12744,2014 1 1 16 19,69
12745,2014 1 1 16 19,71
12746,2014 1 1 16 19,111
12747,2014 1 1 16 20,2
12748,2014 1 1 16 20,3
12749,2014 1 1 16 20,3
12750,2014 1 1 16 20,5
12751,2014 1 1 16 20,7
12752,2014 1 1 16 20,9
12753,2014 1 1 16 20,10
12754,2014 1 1 16 20,10
12755,2014 1 1 16 20,12
12756,2014 1 1 16 20,13
12757,2014 1 1 16 20,14
12758,2014 1 1 16 20,17
12759,2014 1 1 16 20,28
12760,2014 1 1 16 20,33
12761,2014 1 1 16 20,108
12762,2014 1 1 16 20,192
12763,2014 1 1 16 20,603
12764,2014 1 1 16 21,6
12765,2014 1 1 16 21,26
12766,2014 1 1 16 21,75
12767,2014 1 1 16 22,1
12768,2014 1 1 16 22,2
12769,2014 1 1 16 22,3
12770,2014 1 1 16 22,4
12771,2014 1 1 16 22,4
12772,2014 1 1 16 22,4
12773,2014 1 1 16 22,6
12774,2014 1 1 16 22,6
12775,2014 1 1 16 22,8
12776,2014 1 1 16 22,15
12777,2014 1 1 16 22,15
12778,2014 1 1 16 22,25
12779,2014 1 1 16 22,26
12780,2014 1 1 16 22,29
12781,2014 1 1 16 22,75
12782,2014 1 1 16 23,6
12783,2014 1 1 16 23,7
12784,2014 1 1 16 23,8
12785,2014 1 1 16 23,12
